"","ID","alcool.0","alcool.1","bilateral.0","bilateral.1","cavitacao.0","cavitacao.1","comdiab.0","comdiab.1","comdrogas.0","comdrogas.1","comtabagis.0","comtabagis.1","escol4.0","escol4.1","fxet3.1","hiv3.0","hiv3.2","mumigual.0","mumigual.1","pdres5.1","ppl.0","raca3.0","raca3.1","sexo2.0","sexo2.1","tipores3.0","tipores3.1","Desfechos","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"11649",11649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",35,1.40973216111225,0.174129353233831,0.0592216582064298,32,1.35667144906743,0.15609756097561,0.0541455160744501
"11673",11673,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",28,1.16847902838582,0.144329896907216,0.0473773265651438,28,1.26746323529412,0.145833333333333,0.0473773265651438
"11674",11674,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",28,1.1277857288898,0.139303482587065,0.0473773265651438,28,1.21676470588235,0.14,0.0473773265651438
"11678",11678,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",22,1.24552160168599,0.153846153846154,0.0372250423011844,22,1.25793343653251,0.144736842105263,0.0372250423011844
"11730",11730,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",20,1.10148168856584,0.136054421768707,0.0338409475465313,20,1.14357585139319,0.131578947368421,0.0338409475465313
"11731",11731,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",20,1.16487631812358,0.143884892086331,0.0338409475465313,20,1.21554915672563,0.13986013986014,0.0338409475465313
"11746",11746,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",22,1.14172813487882,0.141025641025641,0.0372250423011844,21,1.1266339869281,0.12962962962963,0.0355329949238579
"11748",11748,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",26,1.17593938930129,0.145251396648045,0.0439932318104907,25,1.16816888045541,0.134408602150538,0.0423011844331641
"11751",11751,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.11029354207436,0.137142857142857,0.0406091370558376,24,1.13363171355499,0.130434782608696,0.0406091370558376
"11754",11754,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",22,1.2199286920623,0.150684931506849,0.0372250423011844,21,1.20075464396285,0.138157894736842,0.0355329949238579
"11756",11756,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",23,1.2581451314328,0.155405405405405,0.038917089678511,22,1.24971164936563,0.143790849673203,0.0372250423011844
"11758",11758,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",23,1.17851569273452,0.145569620253165,0.038917089678511,22,1.17304222302418,0.134969325153374,0.0372250423011844
"11759",11759,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",25,1.16320264525272,0.14367816091954,0.0423011844331641,24,1.19193277310924,0.137142857142857,0.0406091370558376
"11760",11760,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",19,1.15655577299413,0.142857142857143,0.0321489001692047,19,1.23233099209833,0.141791044776119,0.0321489001692047
"11761",11761,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",25,1.21926060406008,0.150602409638554,0.0423011844331641,24,1.25655563430191,0.144578313253012,0.0406091370558376
"11762",11762,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",19,1.2208088714938,0.150793650793651,0.0321489001692047,19,1.31057422969188,0.150793650793651,0.0321489001692047
"11763",11763,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",22,1.37007376185458,0.169230769230769,0.0372250423011844,21,1.42589613970588,0.1640625,0.0355329949238579
"11764",11764,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",22,1.3000699930007,0.160583941605839,0.0372250423011844,21,1.34201989619377,0.154411764705882,0.0355329949238579
"11766",11766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",21,1.11851117519827,0.138157894736842,0.0355329949238579,21,1.11972212197763,0.128834355828221,0.0355329949238579
"11767",11767,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",19,1.2208088714938,0.150793650793651,0.0321489001692047,19,1.2053456419064,0.138686131386861,0.0321489001692047
"11768",11768,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",19,1.29262115805226,0.159663865546218,0.0321489001692047,19,1.28009575923393,0.147286821705426,0.0321489001692047
"11770",11770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",21,1.19727956781787,0.147887323943662,0.0355329949238579,21,1.18516042780749,0.136363636363636,0.0355329949238579
"11771",11771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",19,1.39838107098381,0.172727272727273,0.0321489001692047,18,1.32577268195414,0.152542372881356,0.0304568527918782
"11773",11773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",19,1.3147172462241,0.162393162393162,0.0321489001692047,18,1.25152941176471,0.144,0.0304568527918782
"11818",11818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",26,1.21672341436377,0.15028901734104,0.0439932318104907,25,1.22756729810568,0.141242937853107,0.0423011844331641
"11819",11819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",32,1.24552160168599,0.153846153846154,0.0541455160744501,30,1.23571229439643,0.14218009478673,0.050761421319797
"11820",11820,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",29,1.36500477859191,0.168604651162791,0.0490693739424704,24,1.25655563430191,0.144578313253012,0.0406091370558376
"11823",11823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",26,1.29136902260694,0.159509202453988,0.0439932318104907,25,1.30107432194435,0.149700598802395,0.0423011844331641
"11825",11825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",29,1.40587318513658,0.173652694610778,0.0490693739424704,27,1.38853115210581,0.159763313609467,0.0456852791878173
"11827",11827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",29,1.32644532156954,0.163841807909605,0.0490693739424704,27,1.31095957936247,0.150837988826816,0.0456852791878173
"12040",12040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",36,1.21946466441222,0.150627615062762,0.0609137055837563,34,1.23640167364017,0.142259414225941,0.0575296108291032
"12085",12085,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",19,1.11465157832043,0.13768115942029,0.0321489001692047,19,1.23233099209833,0.141791044776119,0.0321489001692047
"12093",12093,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",19,1.17421311303984,0.145038167938931,0.0321489001692047,19,1.30025474756832,0.149606299212598,0.0321489001692047
"12095",12095,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",19,1.17421311303984,0.145038167938931,0.0321489001692047,19,1.30025474756832,0.149606299212598,0.0321489001692047
"12097",12097,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",19,1.11465157832043,0.13768115942029,0.0321489001692047,19,1.23233099209833,0.141791044776119,0.0321489001692047
"12098",12098,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",25,1.10599595778127,0.136612021857924,0.0423011844331641,26,1.26949768671514,0.146067415730337,0.0439932318104907
"12099",12099,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",19,1.14792475976283,0.141791044776119,0.0321489001692047,21,1.44852941176471,0.166666666666667,0.0355329949238579
"12100",12100,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",25,1.14348734618064,0.141242937853107,0.0423011844331641,26,1.31378248974008,0.151162790697674,0.0439932318104907
"12101",12101,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",19,1.20173373287671,0.1484375,0.0321489001692047,21,1.52095588235294,0.175,0.0355329949238579
"12102",12102,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",21,1.30779768177028,0.161538461538462,0.0355329949238579,22,1.58021390374332,0.181818181818182,0.0372250423011844
"12103",12103,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",21,1.2501007252216,0.154411764705882,0.0355329949238579,22,1.50555812876332,0.173228346456693,0.0372250423011844
"12150",12150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",22,1.16411496105291,0.143790849673203,0.0372250423011844,23,1.35065580286169,0.155405405405405,0.038917089678511
"12152",12152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",24,1.25355722492267,0.154838709677419,0.0406091370558376,24,1.3999210422424,0.161073825503356,0.0406091370558376
"12154",12154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",24,1.19939117199391,0.148148148148148,0.0406091370558376,24,1.33710407239819,0.153846153846154,0.0406091370558376
"12366",12366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",41,1.21142885711429,0.14963503649635,0.0693739424703892,38,1.18800253914515,0.136690647482014,0.0642978003384095
"12367",12367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",51,1.20026282255495,0.148255813953488,0.0862944162436548,47,1.18401534526854,0.136231884057971,0.0795262267343486
"12369",12369,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",37,1.39324625676967,0.172093023255814,0.0626057529610829,32,1.30571665285833,0.150234741784038,0.0541455160744501
"12371",12371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",41,1.25731631382316,0.15530303030303,0.0693739424703892,38,1.23233099209833,0.141791044776119,0.0642978003384095
"12372",12372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",44,1.32917603762012,0.164179104477612,0.0744500846023689,40,1.28758169934641,0.148148148148148,0.0676818950930626
"12373",12373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",44,1.28136394993594,0.158273381294964,0.0744500846023689,40,1.24159663865546,0.142857142857143,0.0676818950930626
"12437",12437,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,"encerra2=3",24,1.50621216948073,0.186046511627907,0.0406091370558376,22,1.44852941176471,0.166666666666667,0.0372250423011844
"12441",12441,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,"encerra2=3",24,1.50621216948073,0.186046511627907,0.0406091370558376,22,1.44852941176471,0.166666666666667,0.0372250423011844
"12443",12443,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,"encerra2=3",25,1.54501725399979,0.190839694656489,0.0423011844331641,22,1.43763821318001,0.165413533834586,0.0372250423011844
"12445",12445,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,"encerra2=3",25,1.54501725399979,0.190839694656489,0.0423011844331641,22,1.43763821318001,0.165413533834586,0.0372250423011844
"12966",12966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"encerra2=3",27,1.90077427039905,0.234782608695652,0.0456852791878173,22,1.75418240690772,0.201834862385321,0.0372250423011844
"12967",12967,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"encerra2=3",24,1.94301369863014,0.24,0.0406091370558376,20,1.79199514857489,0.206185567010309,0.0338409475465313
"12968",12968,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,"encerra2=3",23,1.91964411806242,0.237113402061856,0.038917089678511,20,1.8297213622291,0.210526315789474,0.0338409475465313
"12969",12969,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,"encerra2=3",24,1.94301369863014,0.24,0.0406091370558376,20,1.79199514857489,0.206185567010309,0.0338409475465313
"12970",12970,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,"encerra2=3",23,1.91964411806242,0.237113402061856,0.038917089678511,20,1.8297213622291,0.210526315789474,0.0338409475465313
"12971",12971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,"encerra2=3",26,1.87940313111546,0.232142857142857,0.0439932318104907,22,1.7869708631116,0.205607476635514,0.0372250423011844
"12972",12972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,"encerra2=3",27,1.90077427039905,0.234782608695652,0.0456852791878173,22,1.75418240690772,0.201834862385321,0.0372250423011844
"12973",12973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,"encerra2=3",26,1.87940313111546,0.232142857142857,0.0439932318104907,22,1.7869708631116,0.205607476635514,0.0372250423011844
"14407",14407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,"encerra2=3",27,1.52859469297825,0.188811188811189,0.0456852791878173,24,1.42868654311039,0.164383561643836,0.0406091370558376
"14410",14410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,"encerra2=3",27,1.52859469297825,0.188811188811189,0.0456852791878173,24,1.42868654311039,0.164383561643836,0.0406091370558376
"14412",14412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,"encerra2=3",28,1.56334435521965,0.193103448275862,0.0473773265651438,24,1.41896758703481,0.163265306122449,0.0406091370558376
"16359",16359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,"encerra2=3",24,1.61917808219178,0.2,0.0406091370558376,19,1.37610294117647,0.158333333333333,0.0321489001692047
"16362",16362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,"encerra2=3",23,1.57801253772928,0.194915254237288,0.038917089678511,19,1.38766683143846,0.159663865546218,0.0321489001692047
"16363",16363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,"encerra2=3",24,1.61917808219178,0.2,0.0406091370558376,19,1.37610294117647,0.158333333333333,0.0321489001692047
"16364",16364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,"encerra2=3",23,1.57801253772928,0.194915254237288,0.038917089678511,19,1.38766683143846,0.159663865546218,0.0321489001692047
"16366",16366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,"encerra2=3",28,1.56334435521965,0.193103448275862,0.0473773265651438,24,1.41896758703481,0.163265306122449,0.0406091370558376
"16837",16837,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"encerra2=3",23,1.17110364435255,0.144654088050314,0.038917089678511,22,1.11166210670315,0.127906976744186,0.0372250423011844
"16838",16838,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"encerra2=3",25,1.19057211925866,0.147058823529412,0.0423011844331641,23,1.1969883761888,0.137724550898204,0.038917089678511
"17156",17156,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,"encerra2=3",23,1.2581451314328,0.155405405405405,0.038917089678511,21,1.14789123196448,0.132075471698113,0.0355329949238579
"17157",17157,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,"encerra2=3",25,1.28915452403804,0.159235668789809,0.0423011844331641,22,1.26626412154266,0.145695364238411,0.0372250423011844
"18644",18644,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"encerra2=3",22,1.11318493150685,0.1375,0.0372250423011844,22,1.17304222302418,0.134969325153374,0.0372250423011844
"18669",18669,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,"encerra2=3",22,1.15655577299413,0.142857142857143,0.0372250423011844,21,1.16996606334842,0.134615384615385,0.0355329949238579
